Index,Price
4685,103495.0
4686,75927.0
4687,131372.0
4688,223932.0
4689,76852.0
4690,104913.0
4691,264205.0
4692,146311.0
4693,131704.0
4694,84636.0
4695,119917.0
4696,142684.0
4697,115972.0
4698,49920.0
4699,26680.0
4700,129304.0
4701,79702.0
4702,215618.0
4703,100200.0
4704,129670.0
4705,122088.0
4706,96899.0
4707,106342.0
4708,13451.0
4709,129915.0
4710,79171.0
4711,65011.0
4712,119478.0
4713,190567.0
4714,127221.0
4715,162667.0
4716,147754.0
4717,56827.0
4718,115706.0
4719,106200.0
4720,106330.0
4721,139993.0
4722,144210.0
4723,274559.0
4724,78505.0
4725,163215.0
4726,77878.0
4727,99756.0
4728,148890.0
4729,180939.0
4730,186797.0
4731,144928.0
4732,168196.0
4733,74990.0
4734,107884.0
4735,106935.0
4736,77619.0
4737,116423.0
4738,80506.0
4739,55286.0
4740,145959.0
4741,167459.0
4742,135846.0
4743,155722.0
4744,114030.0
4745,113494.0
4746,159399.0
4747,63160.0
4748,80722.0
4749,196239.0
4750,101541.0
4751,85408.0
4752,28228.0
4753,84715.0
4754,153871.0
4755,238753.0
4756,122826.0
4757,169840.0
4758,193218.0
4759,180423.0
4760,76672.0
4761,89115.0
4762,1264666.0
4763,164339.0
4764,61476.0
4765,214143.0
4766,88316.0
4767,164617.0
4768,152607.0
4769,98820.0
4770,47762.0
4771,80287.0
4772,40093.0
4773,218635.0
4774,132045.0
4775,81489.0
4776,90988.0
4777,156786.0
4778,194724.0
4779,198470.0
4780,311380.0
4781,105657.0
4782,119599.0
4783,141241.0
4784,87820.0
4785,157331.0
4786,93026.0
4787,287685.0
4788,116622.0
4789,83324.0
4790,126688.0
4791,115870.0
4792,182152.0
4793,150676.0
4794,123108.0
4795,75069.0
4796,120833.0
4797,98333.0
4798,109131.0
4799,105875.0
4800,90495.0
4801,54578.0
4802,181462.0
4803,196205.0
4804,190355.0
4805,179046.0
4806,69560.0
4807,155489.0
4808,101355.0
4809,92473.0
4810,243134.0
4811,39557.0
4812,109424.0
4813,133830.0
4814,176991.0
4815,208101.0
4816,332856.0
4817,157497.0
4818,187535.0
4819,137176.0
4820,220126.0
4821,69640.0
4822,203144.0
4823,114140.0
4824,214783.0
4825,101425.0
4826,149974.0
4827,84694.0
4828,63656.0
4829,132832.0
4830,68289.0
4831,184625.0
4832,171246.0
4833,116654.0
4834,127551.0
4835,113277.0
4836,224636.0
4837,235985.0
4838,250725.0
4839,24289.0
4840,180549.0
4841,173330.0
4842,57252.0
4843,96517.0
4844,161825.0
4845,245616.0
4846,64945.0
4847,230936.0
4848,79779.0
4849,283257.0
4850,369888.0
4851,97898.0
4852,85968.0
4853,252557.0
4854,50434.0
4855,223642.0
4856,114752.0
4857,79772.0
4858,102410.0
4859,103044.0
4860,66363.0
4861,66062.0
4862,94815.0
4863,111317.0
4864,92667.0
4865,88419.0
4866,136606.0
4867,157120.0
4868,106116.0
4869,95581.0
4870,217273.0
4871,191806.0
4872,81048.0
4873,163184.0
4874,89039.0
4875,220094.0
4876,68984.0
4877,179887.0
4878,98903.0
4879,139263.0
4880,97883.0
4881,70657.0
4882,142969.0
4883,130718.0
4884,145643.0
4885,94454.0
4886,80576.0
4887,145602.0
4888,153106.0
4889,97120.0
4890,154529.0
4891,87633.0
4892,113734.0
4893,235765.0
4894,73094.0
4895,95572.0
4896,94832.0
4897,53741.0
4898,206264.0
4899,136564.0
4900,152474.0
4901,34175.0
4902,130506.0
4903,342901.0
4904,266525.0
4905,44924.0
4906,168660.0
4907,123179.0
4908,78278.0
4909,167128.0
4910,60122.0
4911,150015.0
4912,130705.0
4913,191384.0
4914,167254.0
4915,89895.0
4916,95388.0
4917,355545.0
4918,126786.0
4919,181596.0
4920,52515.0
4921,119460.0
4922,91888.0
4923,183801.0
4924,192457.0
4925,134826.0
4926,124436.0
4927,81355.0
4928,177596.0
4929,84513.0
4930,101750.0
4931,197463.0
4932,121816.0
4933,165160.0
4934,91401.0
4935,153295.0
4936,91421.0
4937,69962.0
4938,175143.0
4939,253355.0
4940,175889.0
4941,127310.0
4942,97775.0
4943,81322.0
4944,205648.0
4945,112734.0
4946,98415.0
4947,89351.0
4948,62568.0
4949,126236.0
4950,77938.0
4951,156488.0
4952,237371.0
4953,118828.0
4954,202668.0
4955,99059.0
4956,63180.0
4957,134456.0
4958,145004.0
4959,69833.0
4960,205128.0
4961,87816.0
4962,175238.0
4963,80598.0
4964,69826.0
4965,113443.0
4966,91401.0
4967,114545.0
4968,76648.0
4969,63385.0
4970,171944.0
4971,78348.0
4972,119586.0
4973,114665.0
4974,146504.0
4975,103422.0
4976,44056.0
4977,141184.0
4978,41369.0
4979,86569.0
4980,390442.0
4981,107209.0
4982,162595.0
4983,117249.0
4984,58009.0
4985,109321.0
4986,61189.0
4987,136248.0
4988,298852.0
4989,104706.0
4990,211413.0
4991,46134.0
4992,130577.0
4993,64948.0
4994,188652.0
4995,146053.0
4996,103691.0
4997,74648.0
4998,121167.0
4999,194621.0
5000,141790.0
5001,100663.0
5002,56047.0
5003,85974.0
5004,166698.0
5005,126477.0
5006,181588.0
5007,69664.0
5008,39826.0
5009,183303.0
5010,171532.0
5011,133887.0
5012,151221.0
5013,96641.0
5014,55943.0
5015,53820.0
5016,147112.0
5017,77505.0
5018,140797.0
5019,363278.0
5020,122203.0
5021,55840.0
5022,145376.0
5023,286106.0
5024,168506.0
5025,184388.0
5026,47384.0
5027,90649.0
5028,284389.0
5029,183196.0
5030,241439.0
5031,111797.0
5032,135264.0
5033,256671.0
5034,41353.0
5035,222930.0
5036,99342.0
5037,143691.0
5038,119552.0
5039,40103.0
5040,66972.0
5041,89720.0
5042,200956.0
5043,141324.0
5044,172174.0
5045,94284.0
5046,108114.0
5047,108371.0
5048,250776.0
5049,169656.0
5050,147297.0
5051,74657.0
5052,91765.0
5053,53805.0
5054,22515.0
5055,125758.0
5056,93086.0
5057,101820.0
5058,210318.0
5059,164553.0
5060,123633.0
5061,109047.0
5062,97196.0
5063,45957.0
5064,199560.0
5065,169923.0
5066,79466.0
5067,125234.0
5068,76550.0
5069,180155.0
5070,187135.0
5071,200182.0
5072,332376.0
5073,100495.0
5074,221464.0
5075,119219.0
5076,426532.0
5077,109067.0
5078,34443.0
5079,68681.0
5080,122072.0
5081,193624.0
5082,140168.0
5083,218857.0
5084,117791.0
5085,212738.0
5086,49628.0
5087,184384.0
5088,77543.0
5089,96861.0
5090,77493.0
5091,163098.0
5092,158866.0
5093,81145.0
5094,92321.0
5095,108140.0
5096,98892.0
5097,122916.0
5098,471609.0
5099,122746.0
5100,152038.0
5101,105735.0
5102,92545.0
5103,200827.0
5104,334962.0
5105,280274.0
5106,110424.0
5107,82619.0
5108,156017.0
5109,95886.0
5110,105551.0
5111,42848.0
5112,170008.0
5113,208820.0
5114,135269.0
5115,333052.0
5116,145470.0
5117,238445.0
5118,96178.0
5119,171914.0
5120,113013.0
5121,49245.0
5122,98916.0
5123,130660.0
5124,172514.0
5125,103573.0
5126,78504.0
5127,102758.0
5128,163119.0
5129,138387.0
5130,87839.0
5131,141996.0
5132,148633.0
5133,226745.0
5134,134937.0
5135,7299.0
5136,354025.0
5137,201391.0
5138,59649.0
5139,108480.0
5140,108571.0
5141,135390.0
5142,188837.0
5143,149643.0
5144,133284.0
5145,257315.0
5146,272287.0
5147,107500.0
5148,244294.0
5149,165392.0
5150,52749.0
5151,51720.0
5152,64629.0
5153,212466.0
5154,120427.0
5155,86908.0
5156,88430.0
5157,57975.0
5158,169901.0
5159,99790.0
5160,129135.0
5161,224990.0
5162,89826.0
5163,73405.0
5164,153377.0
5165,68748.0
5166,50210.0
5167,79196.0
5168,253462.0
5169,85791.0
5170,118066.0
5171,146846.0
5172,125549.0
5173,38559.0
5174,181488.0
5175,132957.0
5176,108496.0
5177,115850.0
5178,54300.0
5179,81525.0
5180,68578.0
5181,140194.0
5182,101115.0
5183,147816.0
5184,154743.0
5185,226314.0
5186,54863.0
5187,147109.0
5188,120369.0
5189,137147.0
5190,53203.0
5191,75520.0
5192,150671.0
5193,109866.0
5194,72383.0
5195,153609.0
5196,111570.0
5197,164083.0
5198,99446.0
5199,137641.0
5200,162496.0
5201,78493.0
5202,162029.0
5203,118838.0
5204,112436.0
5205,100619.0
5206,95279.0
5207,145332.0
5208,133656.0
5209,216299.0
5210,204815.0
5211,117342.0
5212,70423.0
5213,182490.0
5214,125220.0
5215,108161.0
5216,66000.0
5217,80117.0
5218,98595.0
5219,135939.0
5220,101100.0
5221,155578.0
5222,147162.0
5223,239288.0
5224,71715.0
5225,118638.0
5226,115385.0
5227,120900.0
5228,62376.0
5229,84213.0
5230,167818.0
5231,81419.0
5232,149417.0
5233,72943.0
5234,117734.0
5235,227265.0
5236,103522.0
5237,83412.0
5238,57250.0
5239,109319.0
5240,170138.0
5241,101258.0
5242,78401.0
5243,110931.0
5244,47754.0
5245,239722.0
5246,276881.0
5247,183582.0
5248,122991.0
5249,281517.0
5250,233694.0
5251,100775.0
5252,143486.0
5253,72975.0
5254,316111.0
5255,100649.0
5256,49643.0
5257,178245.0
5258,113636.0
5259,78035.0
5260,73732.0
5261,112729.0
5262,262381.0
5263,63568.0
5264,80540.0
5265,135342.0
5266,116455.0
5267,109468.0
5268,159627.0
5269,230591.0
5270,260681.0
5271,188561.0
5272,52758.0
5273,72145.0
5274,172458.0
5275,101602.0
5276,138561.0
5277,126422.0
5278,192162.0
5279,133017.0
5280,73604.0
5281,154062.0
5282,116039.0
5283,146493.0
5284,76909.0
5285,111810.0
5286,104772.0
5287,164095.0
5288,70346.0
5289,154779.0
5290,106407.0
5291,236470.0
5292,124367.0
5293,111012.0
5294,75910.0
5295,81892.0
5296,115008.0
5297,70168.0
5298,200703.0
5299,108599.0
5300,199458.0
5301,170176.0
5302,187240.0
5303,91509.0
5304,143115.0
5305,55815.0
5306,51083.0
5307,80881.0
5308,80216.0
5309,112918.0
5310,102202.0
5311,101523.0
5312,69627.0
5313,94800.0
5314,217228.0
5315,59018.0
5316,60726.0
5317,122146.0
5318,140872.0
5319,172251.0
5320,82432.0
5321,93051.0
5322,144633.0
5323,123900.0
5324,63495.0
5325,74164.0
5326,42742.0
5327,243754.0
5328,146783.0
5329,76390.0
5330,214071.0
5331,103311.0
5332,134907.0
5333,87861.0
5334,80268.0
5335,150527.0
5336,178648.0
5337,73529.0
5338,273909.0
5339,65886.0
5340,116294.0
5341,241242.0
5342,73983.0
5343,169920.0
5344,182191.0
5345,128189.0
5346,130016.0
5347,247632.0
5348,114046.0
5349,143678.0
5350,81490.0
5351,66231.0
5352,88564.0
5353,164960.0
5354,221117.0
5355,115717.0
5356,229593.0
5357,118590.0
5358,99818.0
5359,93752.0
5360,105973.0
5361,103378.0
5362,216179.0
5363,161063.0
5364,75569.0
5365,137740.0
5366,149507.0
5367,239394.0
5368,146937.0
5369,219355.0
5370,148649.0
5371,81604.0
5372,244388.0
5373,132592.0
5374,148229.0
5375,158425.0
5376,124346.0
5377,187187.0
5378,132482.0
5379,48572.0
5380,296451.0
5381,183130.0
5382,66703.0
5383,133309.0
5384,73185.0
5385,57299.0
5386,207259.0
5387,53206.0
5388,72078.0
5389,110354.0
5390,267101.0
5391,174897.0
5392,102647.0
5393,145306.0
5394,215178.0
5395,154451.0
5396,131195.0
5397,119844.0
5398,239542.0
5399,125504.0
5400,119055.0
5401,340707.0
5402,83702.0
5403,58651.0
5404,124590.0
5405,278698.0
5406,137018.0
5407,54317.0
5408,64118.0
5409,146504.0
5410,110043.0
5411,412047.0
5412,77228.0
5413,146308.0
5414,139548.0
5415,180995.0
5416,114965.0
5417,94755.0
5418,117170.0
5419,328203.0
5420,93085.0
5421,179034.0
5422,205435.0
5423,67778.0
5424,83495.0
5425,55743.0
5426,46103.0
5427,91158.0
5428,84357.0
5429,77956.0
5430,126471.0
5431,225317.0
5432,60185.0
5433,224862.0
5434,117270.0
5435,58703.0
5436,157783.0
5437,66671.0
5438,86480.0
5439,83786.0
5440,157623.0
5441,257415.0
5442,144720.0
5443,84270.0
5444,102429.0
5445,60782.0
5446,77628.0
5447,268761.0
5448,95655.0
5449,100992.0
5450,87278.0
5451,76855.0
5452,99033.0
5453,192180.0
5454,111087.0
5455,144911.0
5456,32183.0
5457,177157.0
5458,168140.0
5459,172525.0
5460,110631.0
5461,84710.0
5462,64433.0
5463,213203.0
5464,176069.0
5465,199635.0
5466,119710.0
5467,193548.0
5468,209435.0
5469,75425.0
5470,89208.0
5471,143865.0
5472,142945.0
5473,96103.0
5474,185188.0
5475,111240.0
5476,180939.0
5477,166667.0
5478,96418.0
5479,72877.0
5480,49044.0
5481,88357.0
5482,175639.0
5483,97494.0
5484,64535.0
5485,141776.0
5486,210183.0
5487,102942.0
5488,106340.0
5489,134588.0
5490,79372.0
5491,122119.0
5492,123512.0
5493,115826.0
5494,123340.0
5495,114552.0
5496,138766.0
5497,51528.0
5498,128350.0
5499,203160.0
5500,40486.0
5501,379651.0
5502,322431.0
5503,72629.0
5504,42497.0
5505,88310.0
5506,55036.0
5507,210422.0
5508,90267.0
5509,105309.0
5510,47876.0
5511,148649.0
5512,124844.0
5513,149716.0
5514,183168.0
5515,67709.0
5516,295723.0
5517,133529.0
5518,120210.0
5519,142996.0
5520,174358.0
5521,80875.0
5522,175122.0
5523,206649.0
5524,150334.0
5525,95473.0
5526,146866.0
5527,81385.0
5528,90205.0
5529,132798.0
5530,96094.0
5531,142254.0
5532,72772.0
5533,167006.0
5534,233484.0
5535,184275.0
5536,145756.0
5537,441940.0
5538,239613.0
5539,188874.0
5540,77140.0
5541,95724.0
5542,87961.0
5543,68843.0
5544,48747.0
5545,96984.0
5546,56276.0
5547,124635.0
5548,128665.0
5549,78373.0
5550,114738.0
5551,75228.0
5552,74441.0
5553,105183.0
5554,182901.0
5555,190244.0
5556,104787.0
5557,111449.0
5558,217741.0
5559,70953.0
5560,84666.0
5561,88536.0
5562,109973.0
5563,90596.0
5564,177302.0
5565,147304.0
5566,154767.0
5567,126752.0
5568,116126.0
5569,234848.0
5570,109931.0
5571,117127.0
5572,103374.0
5573,232407.0
5574,93313.0
5575,150341.0
5576,55655.0
5577,74875.0
5578,90555.0
5579,204842.0
5580,195173.0
5581,122330.0
5582,68713.0
5583,157947.0
5584,88381.0
5585,250981.0
5586,210293.0
5587,81543.0
5588,42601.0
5589,77040.0
5590,111916.0
5591,87894.0
5592,108251.0
5593,65889.0
5594,109361.0
5595,61522.0
5596,156104.0
5597,63237.0
5598,232019.0
5599,303383.0
5600,57158.0
5601,272066.0
5602,59429.0
5603,75468.0
5604,161487.0
5605,94118.0
5606,212965.0
5607,120648.0
5608,242763.0
5609,148940.0
5610,184262.0
5611,110972.0
5612,84799.0
5613,194189.0
5614,105527.0
5615,259564.0
5616,105548.0
5617,138766.0
5618,158080.0
5619,141931.0
5620,133854.0
5621,116005.0
5622,185192.0
5623,115632.0
5624,90161.0
5625,244589.0
5626,70000.0
5627,112578.0
5628,99392.0
5629,136124.0
5630,169352.0
5631,242056.0
5632,86580.0
5633,218281.0
5634,122896.0
5635,177263.0
5636,109333.0
5637,118796.0
5638,120559.0
5639,256090.0
5640,213316.0
5641,192308.0
5642,91052.0
5643,136858.0
5644,171696.0
5645,111496.0
5646,154382.0
5647,290689.0
5648,117271.0
5649,129011.0
5650,119345.0
5651,365341.0
5652,77848.0
5653,173719.0
5654,1873379.0
5655,200540.0
5656,108441.0
5657,170474.0
5658,90687.0
5659,98662.0
5660,125204.0
5661,76470.0
5662,201613.0
5663,80745.0
5664,142077.0
5665,39649.0
5666,118297.0
5667,54701.0
5668,109728.0
5669,98658.0
5670,84213.0
5671,102817.0
5672,187668.0
5673,73505.0
5674,125384.0
5675,113080.0
5676,68387.0
5677,84681.0
5678,97137.0
5679,287184.0
5680,155521.0
5681,157063.0
5682,140248.0
5683,107367.0
5684,119210.0
5685,120957.0
5686,105307.0
5687,110403.0
5688,130903.0
5689,94588.0
5690,110218.0
5691,126907.0
5692,110411.0
5693,204034.0
5694,162704.0
5695,94649.0
5696,293032.0
5697,201869.0
5698,157177.0
5699,97128.0
5700,239324.0
5701,98259.0
5702,179321.0
5703,136802.0
5704,86699.0
5705,166314.0
5706,270928.0
5707,147039.0
5708,50681.0
5709,50856.0
5710,71992.0
5711,368500.0
5712,93007.0
5713,197524.0
5714,167978.0
5715,113647.0
5716,82048.0
5717,140676.0
5718,151218.0
5719,62706.0
5720,137862.0
5721,161480.0
5722,143271.0
5723,104289.0
5724,118280.0
5725,122730.0
5726,62528.0
5727,168896.0
5728,142309.0
5729,167920.0
5730,95884.0
5731,88778.0
5732,81967.0
5733,271081.0
5734,120272.0
5735,105866.0
5736,165482.0
5737,135100.0
5738,130321.0
5739,192515.0
5740,75439.0
5741,89976.0
5742,207185.0
5743,221548.0
5744,125014.0
5745,65157.0
5746,195172.0
5747,170316.0
5748,70883.0
5749,79419.0
5750,141562.0
5751,155062.0
5752,69533.0
5753,183517.0
5754,99553.0
5755,257702.0
5756,187385.0
5757,87675.0
5758,113642.0
5759,60520.0
5760,126475.0
5761,157497.0
5762,289584.0
5763,368563.0
5764,134204.0
5765,97439.0
5766,78861.0
5767,87562.0
5768,139310.0
5769,39131.0
5770,92811.0
5771,121528.0
5772,68578.0
5773,74280.0
5774,124962.0
5775,104939.0
5776,123432.0
5777,109128.0
5778,97587.0
5779,159411.0
5780,171717.0
5781,103468.0
5782,106848.0
5783,136299.0
5784,48519.0
5785,128393.0
5786,259319.0
5787,83448.0
5788,84233.0
5789,69767.0
5790,102241.0
5791,184607.0
5792,119770.0
5793,73907.0
5794,111057.0
5795,168993.0
5796,126076.0
5797,71307.0
5798,403894.0
5799,84070.0
5800,111842.0
5801,104647.0
5802,97733.0
5803,201406.0
5804,125787.0
5805,80421.0
5806,64859.0
5807,172392.0
5808,153661.0
5809,216269.0
5810,363665.0
5811,87989.0
5812,128972.0
5813,146838.0
5814,76596.0
5815,208548.0
5816,190284.0
5817,115486.0
5818,113583.0
5819,96965.0
5820,253207.0
5821,131363.0
5822,151902.0
5823,131277.0
5824,105349.0
5825,226669.0
5826,373159.0
5827,75342.0
5828,230244.0
5829,153953.0
5830,145714.0
5831,84337.0
5832,135415.0
5833,87608.0
5834,86159.0
5835,90384.0
5836,99974.0
5837,145245.0
5838,127993.0
5839,179150.0
5840,66063.0
5841,82206.0
5842,76886.0
5843,202425.0
5844,101430.0
5845,124555.0
5846,55635.0
5847,173349.0
5848,423324.0
5849,68809.0
5850,48384.0
5851,136607.0
5852,80368.0
5853,96620.0
5854,176873.0
5855,226639.0
5856,187577.0
5857,101534.0
5858,82679.0
5859,167707.0
5860,61047.0
5861,91066.0
5862,62198.0
5863,90808.0
5864,138528.0
5865,81388.0
5866,133007.0
5867,161807.0
5868,117864.0
5869,164351.0
5870,140018.0
5871,103802.0
5872,80519.0
5873,131915.0
5874,150791.0
5875,107495.0
5876,84150.0
5877,161277.0
5878,172964.0
5879,113929.0
5880,103489.0
5881,224177.0
5882,210205.0
5883,99649.0
5884,166991.0
5885,114860.0
5886,155958.0
5887,183538.0
5888,190200.0
5889,21754.0
5890,156061.0
5891,123558.0
5892,141104.0
5893,137725.0
5894,80259.0
5895,108417.0
5896,181177.0
5897,98478.0
5898,195881.0
5899,126807.0
5900,107875.0
5901,121593.0
5902,111922.0
5903,95073.0
5904,82902.0
5905,57499.0
5906,68984.0
5907,231731.0
5908,94730.0
5909,161459.0
5910,98982.0
5911,139036.0
5912,169710.0
5913,105563.0
5914,223889.0
5915,90898.0
5916,72610.0
5917,80790.0
5918,142131.0
5919,140625.0
5920,92071.0
5921,90835.0
5922,118110.0
5923,219911.0
5924,66590.0
5925,51527.0
5926,148004.0
5927,132865.0
5928,142795.0
5929,302393.0
5930,190635.0
5931,270241.0
5932,82729.0
5933,71317.0
5934,147210.0
5935,48526.0
5936,140351.0
5937,77937.0
5938,209828.0
5939,135790.0
5940,151928.0
5941,100562.0
5942,114564.0
5943,68399.0
5944,176874.0
5945,151525.0
5946,64045.0
5947,189341.0
5948,178512.0
5949,258218.0
5950,172174.0
5951,115069.0
5952,120095.0
5953,140749.0
5954,87472.0
5955,76015.0
5956,109624.0
5957,381363.0
5958,148311.0
5959,137360.0
5960,77786.0
5961,320111.0
5962,61773.0
5963,82003.0
5964,133753.0
5965,85790.0
5966,92205.0
5967,244541.0
5968,62902.0
5969,175626.0
5970,54810.0
5971,98047.0
5972,71020.0
5973,130000.0
5974,121561.0
5975,245760.0
5976,79211.0
5977,239680.0
5978,244809.0
5979,101001.0
5980,177658.0
5981,63742.0
5982,86188.0
5983,166196.0
5984,96463.0
5985,322165.0
5986,263274.0
5987,95794.0
5988,72936.0
5989,177232.0
5990,181046.0
5991,117227.0
5992,212743.0
5993,316769.0
5994,106892.0
5995,97020.0
5996,90894.0
5997,77538.0
5998,179236.0
5999,219657.0
6000,141125.0
6001,103180.0
6002,57309.0
6003,130546.0
6004,194317.0
6005,152705.0
6006,45848.0
6007,63079.0
6008,102022.0
6009,132163.0
6010,206480.0
6011,136539.0
6012,103394.0
6013,171977.0
6014,138211.0
6015,138738.0
6016,130324.0
6017,167812.0
6018,57264.0
6019,72148.0
6020,164179.0
6021,152566.0
6022,118369.0
6023,171473.0
6024,133961.0
6025,258730.0
6026,67964.0
6027,186323.0
6028,166976.0
6029,144592.0
6030,87293.0
6031,68371.0
6032,157551.0
6033,82843.0
6034,65749.0
6035,102782.0
6036,155491.0
6037,92544.0
6038,72339.0
6039,221743.0
6040,129836.0
6041,54910.0
6042,193917.0
6043,106404.0
6044,253544.0
6045,145856.0
6046,90323.0
6047,155919.0
6048,310212.0
6049,145550.0
6050,114823.0
6051,115567.0
6052,256387.0
6053,147160.0
6054,151317.0
6055,77435.0
6056,63464.0
6057,95420.0
6058,94837.0
6059,125943.0
6060,266335.0
6061,131459.0
6062,172123.0
6063,105784.0
6064,106002.0
6065,123347.0
6066,106327.0
6067,131703.0
6068,107527.0
6069,155771.0
6070,95221.0
6071,197897.0
6072,93690.0
6073,85953.0
6074,78009.0
6075,191197.0
6076,142985.0
6077,369953.0
6078,141777.0
6079,81079.0
6080,149076.0
6081,133287.0
6082,112260.0
6083,226643.0
6084,71072.0
6085,71283.0
6086,51380.0
6087,211538.0
6088,84659.0
6089,249770.0
6090,168985.0
6091,159758.0
6092,152232.0
6093,258543.0
6094,203910.0
6095,81116.0
6096,242424.0
6097,54079.0
6098,119374.0
6099,61350.0
6100,152413.0
6101,97252.0
6102,182745.0
6103,103788.0
6104,99547.0
6105,126591.0
6106,152607.0
6107,127468.0
6108,114885.0
6109,202601.0
6110,245749.0
6111,67535.0
6112,127497.0
6113,185422.0
6114,274559.0
6115,197562.0
6116,57851.0
6117,115523.0
6118,164288.0
6119,49880.0
6120,106138.0
6121,254259.0
6122,135425.0
6123,90631.0
6124,159187.0
6125,127833.0
6126,143841.0
6127,139760.0
6128,112597.0
6129,194632.0
6130,43987.0
6131,100899.0
6132,83818.0
6133,149219.0
6134,59355.0
6135,61164.0
6136,43959.0
6137,80841.0
6138,66556.0
6139,20370.0
6140,252821.0
6141,93132.0
6142,82209.0
6143,477855.0
6144,36166.0
6145,135637.0
6146,237657.0
6147,206145.0
6148,136716.0
6149,101687.0
6150,91758.0
6151,132298.0
6152,173513.0
6153,97616.0
6154,181204.0
6155,122916.0
6156,81058.0
6157,299679.0
6158,212947.0
6159,68618.0
6160,171836.0
6161,200685.0
6162,175732.0
6163,138028.0
6164,112465.0
6165,164464.0
6166,69159.0
6167,248487.0
6168,101199.0
6169,105918.0
6170,126850.0
6171,92246.0
6172,140878.0
6173,67985.0
6174,13049.0
6175,111700.0
6176,68512.0
6177,130500.0
6178,175767.0
6179,89815.0
6180,163889.0
6181,99247.0
6182,201997.0
6183,132994.0
6184,71600.0
6185,118550.0
6186,56828.0
6187,113434.0
6188,131279.0
6189,127270.0
6190,64152.0
6191,84632.0
6192,109187.0
6193,108498.0
6194,213063.0
6195,100981.0
6196,95524.0
6197,132302.0
6198,178769.0
6199,174859.0
6200,165588.0
6201,117527.0
6202,111683.0
6203,133135.0
6204,180269.0
6205,88988.0
6206,76907.0
6207,201333.0
6208,110900.0
6209,134637.0
6210,27096.0
6211,74994.0
6212,56520.0
6213,81674.0
6214,101686.0
6215,69915.0
6216,74221.0
6217,102281.0
6218,222281.0
6219,190658.0
6220,69854.0
6221,176613.0
6222,205587.0
6223,72641.0
6224,160398.0
6225,51304.0
6226,123521.0
6227,120515.0
6228,116719.0
6229,110171.0
6230,73444.0
6231,152414.0
6232,176586.0
6233,78906.0
6234,31201.0
6235,124066.0
6236,69422.0
6237,93412.0
6238,111432.0
6239,245774.0
6240,211342.0
6241,106329.0
6242,109983.0
6243,105497.0
6244,90942.0
6245,54828.0
6246,127017.0
6247,203538.0
6248,140880.0
6249,109230.0
6250,99817.0
6251,88396.0
6252,136360.0
6253,112802.0
6254,104487.0
6255,117886.0
6256,80395.0
6257,56117.0
6258,181518.0
6259,67600.0
6260,101606.0
6261,106546.0
6262,26204.0
6263,66334.0
6264,385775.0
6265,110246.0
6266,61320.0
6267,103317.0
6268,131523.0
6269,117812.0
6270,133548.0
6271,151189.0
6272,115535.0
6273,115928.0
6274,212028.0
6275,148293.0
6276,118407.0
6277,265824.0
6278,180328.0
6279,67693.0
6280,155678.0
6281,103326.0
6282,85394.0
6283,65306.0
6284,149261.0
6285,61381.0
6286,134336.0
6287,103452.0
6288,92327.0
6289,320241.0
6290,108655.0
6291,118765.0
6292,100178.0
6293,297006.0
6294,116279.0
6295,75707.0
6296,149697.0
6297,318936.0
6298,51677.0
6299,101091.0
6300,251128.0
6301,129706.0
6302,208700.0
6303,112821.0
6304,113256.0
6305,158292.0
6306,143633.0
6307,137692.0
6308,201142.0
6309,50789.0
6310,201903.0
6311,164017.0
6312,121373.0
6313,85241.0
6314,67123.0
6315,216715.0
6316,154285.0
6317,130737.0
6318,138547.0
6319,55984.0
6320,256046.0
6321,97923.0
6322,185708.0
6323,62653.0
6324,112681.0
6325,133729.0
6326,72684.0
6327,75177.0
6328,84372.0
6329,162157.0
6330,115542.0
6331,112710.0
6332,128377.0
6333,88106.0
6334,133310.0
6335,191252.0
6336,288145.0
6337,295068.0
6338,157480.0
6339,174948.0
6340,183299.0
6341,635356.0
6342,62016.0
6343,122241.0
6344,122542.0
6345,30393.0
6346,90889.0
6347,129001.0
6348,149102.0
6349,57535.0
6350,107908.0
6351,122811.0
6352,132081.0
6353,159408.0
6354,85407.0
6355,60118.0
6356,109850.0
6357,150830.0
6358,84716.0
6359,221677.0
6360,86069.0
6361,280691.0
6362,104375.0
6363,59524.0
6364,57881.0
6365,76518.0
6366,98277.0
6367,288462.0
6368,186451.0
6369,147649.0
6370,56120.0
6371,158761.0
6372,84640.0
6373,61559.0
6374,38889.0
6375,217970.0
6376,99935.0
6377,266167.0
6378,67628.0
6379,134148.0
6380,24064.0
6381,213434.0
6382,74581.0
6383,84464.0
6384,68512.0
6385,141707.0
6386,141077.0
6387,101611.0
6388,67794.0
6389,266098.0
6390,85057.0
6391,43308.0
6392,37028.0
6393,222392.0
6394,89686.0
6395,109848.0
6396,84314.0
6397,207980.0
6398,125799.0
6399,234755.0
6400,132269.0
6401,288327.0
6402,92314.0
6403,160114.0
6404,81441.0
6405,79969.0
6406,97095.0
6407,215376.0
6408,129095.0
6409,235896.0
6410,238226.0
6411,84571.0
6412,152061.0
6413,99826.0
6414,159646.0
6415,84960.0
6416,271950.0
6417,218665.0
6418,68817.0
6419,109116.0
6420,202586.0
6421,70293.0
6422,42304.0
6423,73969.0
6424,107835.0
6425,185117.0
6426,50886.0
6427,139416.0
6428,78519.0
6429,176221.0
6430,116829.0
6431,103983.0
6432,166235.0
6433,106097.0
